c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,speech_ratio_valid,split,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
-0.5904859304428101,72,2.0,-1.3336141109466553,0.9134838283061981,-1.3336141109466553,3,0.0,14,1,1.1512925624847412,ok,0.2378087341785431,ok,2.4849066734313965,6,3.140000104904175,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,2.0,1.0,0.0625,2.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-0.13234055042266846,63,8.0,-1.8718020915985107,0.4553384482860565,-1.8718020915985107,1,2.0,14,1,0.6931471824645996,ok,0.2378087341785431,ok,2.5649492740631104,6,3.0,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-0.8254877328872681,63,8.0,-1.0986123085021973,1.1484856307506561,-1.0986123085021973,3,6.0,14,1,1.3862943649291992,ok,0.2378087341785431,ok,2.4849066734313965,6,3.0,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,2.0,1.0,0.0625,8.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-0.8731657266616821,57,0.0,0.6019864082336426,0.894913375377655,0.6019864082336426,1,2.0,15,0,1.497866153717041,ok,0.602952778339386,ok,0.8958797454833984,7,3.240000009536743,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,30.0,1.0,0.9375,32.0,bdl_train_arctic_a0016,bdl,0.0
-0.9847375154495239,57,0.0,0.7135581970214844,1.0064851641654968,0.7135581970214844,3,6.0,15,0,1.6094379425048828,ok,0.602952778339386,ok,0.8958797454833984,7,3.240000009536743,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,26.0,1.0,0.8125,32.0,bdl_train_arctic_a0016,bdl,0.0
-0.7615939378738403,71,9.0,0.4904146194458008,0.7833415865898132,0.4904146194458008,1,2.0,15,0,1.3862943649291992,ok,0.602952778339386,ok,0.8958797454833984,7,2.359999895095825,1.0,asi_train_arctic_a0009,0,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,7.0,1.0,0.25,9.0,bdl_train_arctic_a0016,bdl,0.0
-0.06844675540924072,71,9.0,-0.20273256301879883,0.09019440412521362,-0.20273256301879883,3,6.0,15,0,0.6931471824645996,ok,0.602952778339386,ok,0.8958797454833984,7,2.359999895095825,1.0,asi_train_arctic_a0009,0,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,3.0,1.0,0.1071428582072258,9.0,bdl_train_arctic_a0016,bdl,0.0
-0.5265921354293823,72,2.0,0.2554128170013428,0.5483397841453552,0.2554128170013428,1,0.0,15,1,1.1512925624847412,ok,0.602952778339386,ok,0.8958797454833984,7,3.140000104904175,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,2.0,1.0,0.0625,2.0,bdl_train_arctic_a0016,bdl,0.0
-0.5265921354293823,72,2.0,0.2554128170013428,0.5483397841453552,0.2554128170013428,3,0.0,15,1,1.1512925624847412,ok,0.602952778339386,ok,0.8958797454833984,7,3.140000104904175,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,2.0,1.0,0.0625,2.0,bdl_train_arctic_a0016,bdl,0.0
-0.06844675540924072,63,8.0,-0.20273256301879883,0.09019440412521362,-0.20273256301879883,1,2.0,15,1,0.6931471824645996,ok,0.602952778339386,ok,0.8958797454833984,7,3.0,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0016,bdl,0.0
