abar_sp_star,c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,error,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,sample_id,speech_ratio_valid,split,src_id,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
1.535994052886963,-1.5702741146087646,57,11.0,0.7034568786621094,1.4030936360359192,0.7034568786621094,1,2.0,,0,1,1.9459102153778076,ok,0.5428165793418884,ok,1.2424533367156982,0,5.239999771118164,0.8015267252922058,aba_train_arctic_a0017,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0016,aba,9.0,1.0,0.3214285671710968,11.0,bdl_train_arctic_a0016,bdl,0.0
0.6152389049530029,-0.6910015940666199,57,8.0,-0.2231435775756836,0.6898601651191711,-0.2231435775756836,1,2.0,,1,1,1.3862943649291992,ok,0.6964341998100281,ok,1.6094379425048828,1,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0017,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0017,bdl,0.40546512603759766
1.0268083810806274,-1.6605207920074463,57,8.0,0.0,0.9777273833751678,0.0,1,2.0,,2,1,1.3862943649291992,ok,0.40856698155403137,ok,1.3862943649291992,2,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0019,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0019,bdl,-0.8472979068756104
1.0785808563232422,-2.0587668418884277,57,8.0,0.4904146194458008,1.0459671020507812,0.4904146194458008,1,2.0,,3,1,1.3862943649291992,ok,0.34032726287841797,ok,0.8958797454833984,3,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0020,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0020,bdl,-0.8472979068756104
0.8604885339736938,-0.8102130889892578,57,8.0,0.28768205642700195,0.8382505774497986,0.28768205642700195,1,2.0,,4,1,1.3862943649291992,ok,0.5480437874794006,ok,1.0986123085021973,4,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0022,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0022,bdl,0.0
0.641787588596344,-0.8917852640151978,57,8.0,0.0,0.6130619049072266,0.0,1,2.0,,5,1,1.3862943649291992,ok,0.7732324600219727,ok,1.3862943649291992,5,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0023,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0023,bdl,-0.2231435775756836
0.7433488368988037,-0.7167794108390808,57,8.0,0.28768205642700195,0.8100386261940002,0.28768205642700195,1,2.0,,6,1,1.3862943649291992,ok,0.576255738735199,ok,1.0986123085021973,6,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0024,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0024,bdl,0.0
0.628687858581543,-0.8650500774383545,57,8.0,-0.40546512603759766,0.7080034613609314,-0.40546512603759766,1,2.0,,7,1,1.3862943649291992,ok,0.6782909035682678,ok,1.7917594909667969,7,5.71999979019165,0.7692307829856873,aba_train_arctic_a0016,1,aba,1,0,0,1,,1,train,,aba_train_arctic_a0027,aba,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0027,bdl,0.0
0.49133819341659546,-0.5217019319534302,57,10.0,0.0,0.5470601320266724,0.0,1,2.0,,8,1,1.0986123085021973,ok,0.5515521764755249,ok,1.0986123085021973,0,3.9600000381469727,0.8383838534355164,asi_train_arctic_a0017,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0016,asi,8.0,1.0,0.21621622145175934,10.0,bdl_train_arctic_a0016,bdl,0.0
0.9264910221099854,-0.4122220277786255,57,9.0,0.28768205642700195,0.9439877271652222,0.28768205642700195,1,2.0,,9,1,1.3862943649291992,ok,0.44230663776397705,ok,1.0986123085021973,1,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0017,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0017,bdl,0.6190390586853027
